host,stellar_r,stellar_m,inj_period,inj_rp_earth,inj_rp_rs,inj_depth_ppm,inj_impact,inj_snr,n_transits,rec_period,rec_sde,rec_depth_ppm,tls_recovered,clf_probability,clf_recovered,error
TIC 402898317,0.730261,0.7,2.365869810955864,2.5,0.031386038690276494,1203.6725787520909,0.1,15.891022695892994,11,2.364131087520118,14.287813290754695,1366.874847415156,1,0.807615554604075,1,
TIC 402898317,0.730261,0.7,2.365869810955864,2.5,0.031386038690276494,1134.8609763582874,0.5,14.982564071277345,11,2.364131087520118,15.463136870515212,1360.8169807314275,1,0.6626552466938553,1,
TIC 402898317,0.730261,0.7,2.365869810955864,4.0,0.050217661904442386,3080.916401211331,0.1,40.674609790111234,11,2.364131087520118,16.380357942699263,3050.9570796847242,1,0.7002788240637339,1,
TIC 402898317,0.730261,0.7,2.365869810955864,4.0,0.050217661904442386,2904.345802455799,0.5,38.34350460271834,11,2.367895779109451,16.710244146025737,2651.829448580223,1,0.7836904387310281,1,
TIC 402898317,0.730261,0.7,2.365869810955864,6.0,0.07532649285666357,6929.804291827435,0.1,91.4880667911329,11,2.367895779109451,22.630644314642005,6655.848477574277,1,0.632764985968823,1,
TIC 402898317,0.730261,0.7,2.365869810955864,6.0,0.07532649285666357,6530.706890331972,0.5,86.21913736880488,11,2.367895779109451,22.02790896346583,6309.826573004385,1,0.6500424162040005,1,
TIC 402898317,0.730261,0.7,2.365869810955864,9.0,0.11298973928499537,15580.536712693438,0.1,205.69602305993828,11,2.367895779109451,28.963885669496953,15052.430026396669,1,0.7312668838390535,1,
TIC 402898317,0.730261,0.7,2.365869810955864,9.0,0.11298973928499537,14673.04735880892,0.5,193.71524508640408,11,2.367895779109451,28.908102154803064,14371.643176315674,1,0.6075508133140215,1,
TIC 402898317,0.730261,0.7,2.365869810955864,13.0,0.16320740118943775,32460.56354597859,0.1,428.5480629337022,11,2.364131087520118,32.151499069254015,30489.836868666796,1,0.1634190299346724,0,
TIC 402898317,0.730261,0.7,2.365869810955864,13.0,0.16320740118943775,30527.07288003642,0.5,403.02189859535804,11,2.367895779109451,33.062652952632796,30015.549817364208,1,0.12818813322077008,0,
TIC 402898317,0.730261,0.7,3.550491223608884,0.8,0.010043532380888478,123.26631072401284,0.1,1.4208157097833085,7,3.411414233731415,4.50166086791416,452.5313741778891,0,0.09994995791939104,0,
TIC 402898317,0.730261,0.7,3.550491223608884,0.8,0.010043532380888478,116.22626439167227,0.5,1.3396693822276216,7,1.0137773692017455,4.630203302545327,410.1479162543775,0,0.0674503026178071,0,
TIC 402898317,0.730261,0.7,3.550491223608884,1.5,0.018831623214165892,433.34957119078865,0.1,4.994956650842554,7,3.411414233731415,4.100888743275701,438.03576485601513,0,0.07704183648050471,0,
TIC 402898317,0.730261,0.7,3.550491223608884,1.5,0.018831623214165892,408.5982419594902,0.5,4.709663149290576,7,0.5064269833541477,6.260337267546069,353.6715795147138,0,0.07010436789667943,0,
TIC 402898317,0.730261,0.7,3.550491223608884,2.5,0.031386038690276494,1203.6722932649013,0.1,13.87399763695953,7,3.54996004218905,11.24012437116305,1204.1235744120193,1,0.15807198175174544,0,
TIC 402898317,0.730261,0.7,3.550491223608884,2.5,0.031386038690276494,1134.8588955414352,0.5,13.080827500246569,7,3.54996004218905,11.078172817658748,1267.3058971119922,1,0.5047473613552478,1,
TIC 402898317,0.730261,0.7,3.550491223608884,4.0,0.050217661904442386,3080.9141092057457,0.1,35.511821041301204,7,3.54996004218905,16.716230721737958,3055.8962333897543,1,0.7924646313730741,1,
TIC 402898317,0.730261,0.7,3.550491223608884,4.0,0.050217661904442386,2904.359496285647,0.5,33.47678351808667,7,3.54996004218905,16.298398298303223,2392.2333843080514,1,0.8958852316271937,1,
TIC 402898317,0.730261,0.7,3.550491223608884,6.0,0.07532649285666357,6929.807955179057,0.1,79.87567690367898,7,3.54996004218905,22.297627197377782,6954.548034435626,1,0.7458199640782974,1,
TIC 402898317,0.730261,0.7,3.550491223608884,6.0,0.07532649285666357,6530.692366531254,0.5,75.27531452534959,7,3.54996004218905,21.672070210790427,6427.825595881731,1,0.7636157786409222,1,
TIC 402898317,0.730261,0.7,3.550491223608884,9.0,0.11298973928499537,15580.625048856045,0.1,179.5883782651862,7,3.54996004218905,32.31765145058473,15751.9015173887,1,0.6691478582096647,1,
TIC 402898317,0.730261,0.7,3.550491223608884,9.0,0.11298973928499537,14673.097533434488,0.5,169.127861166897,7,3.54996004218905,37.25205476362253,15124.765298310416,1,0.7627169665241851,1,
TIC 402898317,0.730261,0.7,3.550491223608884,13.0,0.16320740118943775,32460.572186618465,0.1,374.1532511227997,7,3.54996004218905,43.5486542049604,32203.106355806256,1,0.08063445693119546,0,
TIC 402898317,0.730261,0.7,3.550491223608884,13.0,0.16320740118943775,30527.11027049426,0.5,351.8674128547297,7,3.54996004218905,41.07082009371611,30141.4485300594,1,0.09306821407498629,0,
TIC 402898317,0.730261,0.7,5.328267798400374,0.8,0.010043532380888478,123.26661750217127,0.1,1.2406978708343492,4,1.0137773692017455,4.839683412429938,418.6011197977457,0,0.06665791132495658,0,
TIC 402898317,0.730261,0.7,5.328267798400374,0.8,0.010043532380888478,116.22643189657111,0.5,1.1698372966728745,4,1.0137773692017455,4.764031743225044,417.0076963796454,0,0.0674503026178071,0,
TIC 402898317,0.730261,0.7,5.328267798400374,1.5,0.018831623214165892,433.349506049896,0.1,4.361730859320062,4,1.0137773692017455,4.306128909168837,410.1479162543775,0,0.0674503026178071,0,
TIC 402898317,0.730261,0.7,5.328267798400374,1.5,0.018831623214165892,408.5929734950478,0.5,4.112552469805963,4,1.0137773692017455,4.434662714990226,410.1479162543775,0,0.0674503026178071,0,
TIC 402898317,0.730261,0.7,5.328267798400374,2.5,0.031386038690276494,1203.6723874293552,0.1,12.115151681187273,4,5.333795617842762,11.07508592307592,1248.1881016410678,1,0.39875145639824433,0,
TIC 402898317,0.730261,0.7,5.328267798400374,2.5,0.031386038690276494,1134.8494299858735,0.5,11.422437802158779,4,5.322682958856251,8.165105727184265,1010.0731962687793,1,0.1726563457286781,0,
TIC 402898317,0.730261,0.7,5.328267798400374,4.0,0.050217661904442386,3080.907469701688,0.1,31.009817705342616,4,5.333795617842762,14.950828473111423,3085.600902120955,1,0.7530792091544168,1,
TIC 402898317,0.730261,0.7,5.328267798400374,4.0,0.050217661904442386,2904.358192831857,0.5,29.232821497055443,4,5.322682958856251,15.378411530186666,2508.07161537836,1,0.8648583208649876,1,
TIC 402898317,0.730261,0.7,5.328267798400374,6.0,0.07532649285666357,6929.810877382203,0.1,69.74963518165303,4,5.333795617842762,19.629047977492313,7382.690868298902,1,0.5538378197710631,1,
TIC 402898317,0.730261,0.7,5.328267798400374,6.0,0.07532649285666357,6530.700370291908,0.5,65.73252522594403,4,5.322682958856251,17.93173655693335,5811.021495523816,1,0.6415602933171652,1,
TIC 402898317,0.730261,0.7,5.328267798400374,9.0,0.11298973928499537,15580.624284258882,0.1,156.82143119899797,4,5.322682958856251,27.008516369923328,15345.317460898956,1,0.5276534330296457,1,
TIC 402898317,0.730261,0.7,5.328267798400374,9.0,0.11298973928499537,14673.097324827799,0.5,147.6870297762358,4,5.322682958856251,24.675386813343646,14126.365093611093,1,0.5116530059175619,1,
TIC 402898317,0.730261,0.7,5.328267798400374,13.0,0.16320740118943775,32460.56453185364,0.1,326.7206816966679,4,5.322682958856251,32.401350422395616,30982.76309448522,1,0.038787652722696984,0,
TIC 402898317,0.730261,0.7,5.328267798400374,13.0,0.16320740118943775,30526.948999914373,0.5,307.2585375890223,4,5.322682958856251,32.100295227360924,28934.058620569635,1,0.04085787665591113,0,
TIC 402898317,0.730261,0.7,7.996199946274763,0.8,0.010043532380888478,123.26660196293471,0.1,1.0835226347565636,3,1.0137773692017455,4.614111011654898,413.4359513623398,0,0.0674503026178071,0,
TIC 402898317,0.730261,0.7,7.996199946274763,0.8,0.010043532380888478,116.22540933065028,0.5,1.0216300257994722,3,3.411414233731415,4.697812326552489,454.63481706387034,0,0.09850789940481744,0,
TIC 402898317,0.730261,0.7,7.996199946274763,1.5,0.018831623214165892,433.3494193869969,0.1,3.8091737517483772,3,13.020366318851746,4.362637199174202,813.4578650248469,0,0.11488354081223039,0,
TIC 402898317,0.730261,0.7,7.996199946274763,1.5,0.018831623214165892,408.597631388008,0.5,3.591603687184866,3,0.5064269833541477,4.484082560612062,298.46798824861855,0,0.0493195950434485,0,
TIC 402898317,0.730261,0.7,7.996199946274763,2.5,0.031386038690276494,1203.6672204890353,0.1,10.580324737973648,3,7.985776338567746,8.554156784165189,1272.8901098544297,1,0.18565495285002334,0,
TIC 402898317,0.730261,0.7,7.996199946274763,2.5,0.031386038690276494,1134.861839497847,0.5,9.975520301818113,3,8.004866995437892,6.680651332621824,1117.5804868347461,0,0.1992719316798953,0,
TIC 402898317,0.730261,0.7,7.996199946274763,4.0,0.050217661904442386,3080.913664932794,0.1,27.081461146217553,3,7.985776338567746,15.956074483237394,2834.502365330227,1,0.7930189143373484,1,
TIC 402898317,0.730261,0.7,7.996199946274763,4.0,0.050217661904442386,2904.3589351708256,0.5,25.529531889435223,3,7.985776338567746,16.421790313352265,2765.4014748836885,1,0.7026985877347365,1,
TIC 402898317,0.730261,0.7,7.996199946274763,6.0,0.07532649285666357,6929.810052702545,0.1,60.91354776636546,3,8.004866995437892,20.78007407681572,6987.561076580828,1,0.5656003633294301,1,
TIC 402898317,0.730261,0.7,7.996199946274763,6.0,0.07532649285666357,6530.709959450154,0.5,57.40542814851106,3,8.004866995437892,18.236407564242608,6129.949070159179,1,0.6372033455408503,1,
TIC 402898317,0.730261,0.7,7.996199946274763,9.0,0.11298973928499537,15580.596163765837,0.1,136.95460357962838,3,8.004866995437892,24.552862588447724,14705.109908165981,1,0.4013782718084634,0,
TIC 402898317,0.730261,0.7,7.996199946274763,9.0,0.11298973928499537,14673.094947764697,0.5,128.97760013386122,3,8.004866995437892,25.20719399472813,13660.83003010099,1,0.4717981117263508,0,
TIC 402898317,0.730261,0.7,7.996199946274763,13.0,0.16320740118943775,32460.571739139854,0.1,285.3308492033644,3,8.004866995437892,31.732915736600106,31275.339627006015,1,0.038967452246570354,0,
TIC 402898317,0.730261,0.7,7.996199946274763,13.0,0.16320740118943775,30527.08870023413,0.5,268.335388930985,3,8.004866995437892,31.845905945430424,28598.334955192706,1,0.03963128266182584,0,
TIC 402898317,0.730261,0.7,12.0,0.8,0.010043532380888478,123.2647547851906,0.1,0.9463014162154308,2,1.0137773692017455,4.679090879332846,410.1479162543775,0,0.0674503026178071,0,
TIC 402898317,0.730261,0.7,12.0,0.8,0.010043532380888478,0.0,0.5,0.0,2,1.0137773692017455,4.678621504527472,410.1479162543775,0,0.0674503026178071,0,
TIC 402898317,0.730261,0.7,12.0,1.5,0.018831623214165892,0.0,0.1,0.0,2,1.0137773692017455,4.678621504527472,410.1479162543775,0,0.0674503026178071,0,
TIC 402898317,0.730261,0.7,12.0,1.5,0.018831623214165892,408.5962416676692,0.5,3.136786365447519,2,1.0137773692017455,4.455315946020986,410.1479162543775,0,0.0674503026178071,0,
TIC 402898317,0.730261,0.7,12.0,2.5,0.031386038690276494,1203.6722832429182,0.1,9.240571550862175,2,12.01474670435703,6.593868222059115,882.1319669216621,0,0.10146234983972086,0,
TIC 402898317,0.730261,0.7,12.0,2.5,0.031386038690276494,0.0,0.5,0.0,2,1.0137773692017455,4.678621504527472,410.1479162543775,0,0.0674503026178071,0,
TIC 402898317,0.730261,0.7,12.0,4.0,0.050217661904442386,3080.913396735885,0.1,23.65211950203413,2,7.320114712770945,2.8889682134187953,1320.7082194223174,0,0.6281016806686581,0,
TIC 402898317,0.730261,0.7,12.0,4.0,0.050217661904442386,2904.3583735258726,0.5,22.29670960571188,2,11.981947140343223,15.089328602359455,2980.223168544627,1,0.7412541397383463,1,
TIC 402898317,0.730261,0.7,12.0,6.0,0.07532649285666357,6929.779582829143,0.1,53.19979944567132,2,5.995828957790455,15.362747649583845,6738.768370675108,1,0.6252359623536298,1,
TIC 402898317,0.730261,0.7,12.0,6.0,0.07532649285666357,6530.714904099066,0.5,50.13618672602636,2,12.01474670435703,17.73007953940764,6150.5352055555295,1,0.28481952865310495,0,
TIC 402898317,0.730261,0.7,12.0,9.0,0.11298973928499537,15580.583073762755,0.1,119.61187002608828,2,8.062505332766419,1.8562247189415244,7885.042535715536,0,0.7500309556677096,0,
TIC 402898317,0.730261,0.7,12.0,9.0,0.11298973928499537,9340.593683200726,0.5,71.70757809975136,2,4.588326074500216,4.947100007707758,824.3485383742088,0,0.22371701154919071,0,
TIC 402898317,0.730261,0.7,12.0,13.0,0.16320740118943775,32460.502072723553,0.1,249.19871974768822,2,5.995828957790455,25.95603150066035,32135.33409986491,1,0.042915133749424586,0,
TIC 402898317,0.730261,0.7,12.0,13.0,0.16320740118943775,30526.925428155828,0.5,234.35468488708142,2,12.01474670435703,29.793192768977157,28932.525929442065,1,0.035568761004914094,0,
TIC 461387302,1.26669,1.287,0.7,0.8,0.005790209127726595,40.95443913909591,0.1,1.3816843388130182,33,3.145004925893159,4.525396000041989,219.23344032603876,0,0.059926467717142974,0,
TIC 461387302,1.26669,1.287,0.7,0.8,0.005790209127726595,38.61668347393543,0.5,1.3028152233173016,33,7.160308321432443,4.20437140188361,334.0756728357208,0,0.0807402589846582,0,
TIC 461387302,1.26669,1.287,0.7,1.5,0.010856642114487364,144.0105010545034,0.1,4.85849783599345,33,0.8160516344224125,4.5280181856667365,171.17476438877065,0,0.03432770144391547,0,
TIC 461387302,1.26669,1.287,0.7,1.5,0.010856642114487364,135.8067981463984,0.5,4.581728624482435,33,0.8160516344224125,4.844043181534201,166.6526735827345,0,0.034350221751574386,0,
TIC 461387302,1.26669,1.287,0.7,2.5,0.018094403524145607,399.91388587556906,0.1,13.491937982875482,33,1.3995677877210135,10.314345650182188,368.3184457687894,1,0.04591160955371676,0,
TIC 461387302,1.26669,1.287,0.7,2.5,0.018094403524145607,377.22683688357074,0.5,12.726542559447406,33,1.3995677877210135,10.417524355109984,366.5903329725939,1,0.06499437828436916,0,
TIC 461387302,1.26669,1.287,0.7,4.0,0.028951045638632975,1023.8406742504313,0.1,34.54142346442619,33,1.3995677877210135,17.59729659384113,1045.4874089531606,1,0.1227272603753637,0,
TIC 461387302,1.26669,1.287,0.7,4.0,0.028951045638632975,965.1581234182415,0.5,32.56164390570592,33,1.3995677877210135,16.758152094421394,870.072267093569,1,0.18735719501159304,0,
TIC 461387302,1.26669,1.287,0.7,6.0,0.043426568457949455,2304.040273396701,0.1,77.73165568046313,33,1.3995677877210135,18.723134672347292,2116.7673401211173,1,0.10056822038417822,0,
TIC 461387302,1.26669,1.287,0.7,6.0,0.043426568457949455,2172.0111114230667,0.5,73.27737357575636,33,1.3995677877210135,19.512128714212963,2057.4058011972875,1,0.1353283843890659,0,
TIC 461387302,1.26669,1.287,0.7,9.0,0.06513985268692418,5182.615194551654,0.1,174.84644885713064,33,1.3995677877210135,18.943957306226014,5013.131408203031,1,0.07212993796426635,0,
TIC 461387302,1.26669,1.287,0.7,9.0,0.06513985268692418,4885.037850473562,0.5,164.8070498434649,33,1.3995677877210135,19.634255576978425,4466.921302137661,1,0.08655154420090629,0,
TIC 461387302,1.26669,1.287,0.7,13.0,0.09409089832555716,10808.82799061833,0.1,364.6585979321707,33,1.3995677877210135,19.346876285894954,11126.418337555011,1,0.11042379809600009,0,
TIC 461387302,1.26669,1.287,0.7,13.0,0.09409089832555716,10183.16768401939,0.5,343.5506285589685,33,1.3995677877210135,20.254729195795573,9707.576452566702,1,0.1050806175411329,0,
TIC 461387302,1.26669,1.287,1.0504989940769753,0.8,0.005790209127726595,40.969581175498426,0.1,1.2017061584272086,22,0.8362397275500181,4.079276714784316,152.65408789377767,0,0.03507531339820136,0,
TIC 461387302,1.26669,1.287,1.0504989940769753,0.8,0.005790209127726595,38.62794838549455,0.5,1.1330221625506383,22,3.145004925893159,5.258493217333619,230.33544075667933,0,0.06453413515621888,0,
TIC 461387302,1.26669,1.287,1.0504989940769753,1.5,0.010856642114487364,144.0333841034036,0.1,4.224739422029642,22,1.0498598757633983,8.561189171737878,249.67018543875508,1,0.045739260764033514,0,
TIC 461387302,1.26669,1.287,1.0504989940769753,1.5,0.010856642114487364,135.80729625206624,0.5,3.98345454317354,22,0.8362397275500181,4.394637270664882,165.60777686813742,0,0.04463659790670008,0,
TIC 461387302,1.26669,1.287,1.0504989940769753,2.5,0.018094403524145607,400.0847670966312,0.1,11.735153611979486,22,1.0498598757633983,11.258389622914693,407.8139669152492,1,0.03068034916129141,0,
TIC 461387302,1.26669,1.287,1.0504989940769753,2.5,0.018094403524145607,377.2311378079651,0.5,11.064818542139264,22,1.051847410887327,13.595065706244892,356.1060477663691,1,0.03647483273667659,0,
TIC 461387302,1.26669,1.287,1.0504989940769753,4.0,0.028951045638632975,1024.1651501919912,0.1,30.040472294802992,22,1.051847410887327,16.006530927836227,919.8445993678916,1,0.0398819106130937,0,
TIC 461387302,1.26669,1.287,1.0504989940769753,4.0,0.028951045638632975,965.6296406452825,0.5,28.32352815501222,22,1.0498598757633983,17.48381015006392,970.3653022394842,1,0.3161804567439899,0,
TIC 461387302,1.26669,1.287,1.0504989940769753,6.0,0.043426568457949455,2304.118809565825,0.1,67.58364825216047,22,1.0498598757633983,19.316629629822287,2156.080141044847,1,0.044117655094757104,0,
TIC 461387302,1.26669,1.287,1.0504989940769753,6.0,0.043426568457949455,2172.2234683927422,0.5,63.714937877099544,22,1.0498598757633983,19.927087093496695,1995.3783054320606,1,0.11194908155828852,0,
TIC 461387302,1.26669,1.287,1.0504989940769753,9.0,0.06513985268692418,5182.855812021603,0.1,152.02180663910192,22,1.0498598757633983,26.56623939677409,5194.800906007879,1,0.04431030932373125,0,
TIC 461387302,1.26669,1.287,1.0504989940769753,9.0,0.06513985268692418,4885.135850895672,0.5,143.28918354395287,22,1.0498598757633983,25.58826252013756,4705.108407661695,1,0.18583930745742705,0,
TIC 461387302,1.26669,1.287,1.0504989940769753,13.0,0.09409089832555716,10808.748787537792,0.1,317.0386323266769,22,1.0498598757633983,28.740671593383755,10741.571458705024,1,0.09275065467460838,0,
TIC 461387302,1.26669,1.287,1.0504989940769753,13.0,0.09409089832555716,10183.08081476349,0.5,298.68674699026553,22,1.0498598757633983,28.271964551059565,9517.536656096005,1,0.21260636452887618,0,
