tic_id,toi,disposition,label,probability,physics_score,sde,welch_p,duration_ratio,density_ratio,period_days
72668830,4296.01,FA,0,0.1180682233988213,5,27.68839254179198,0.9540006260435032,0.4899550177578146,8.53522814679569,5.095892916395757
17307715,5562.01,KP,1,0.1156102435302128,5,7.42213424860124,0.3373520659929969,0.8530741541068398,1.6170498596199736,6.346689605468415
1950736,4610.01,FP,0,0.1107288756122892,5,11.904818939431864,0.6202815551533154,0.8070716382953012,1.9096224253520016,3.1122098103540345
291732201,7418.01,FP,0,0.1107167032142506,5,113.40870225892346,0.0416539266933942,0.4094374830492118,14.625845019131225,6.74156250888189
149918151,3846.01,KP,1,0.1094066537822596,5,166.60425110135586,0.9772971826403654,0.4848166396901778,8.809499033454863,1.540761973610428
4897275,1774.01,CP,1,0.1046606463083215,5,9.061357168628028,0.2392742571385724,0.8857847048086107,1.4444390898199588,14.191145036531818
386259537,1932.01,KP,1,0.0837883228930147,5,22.644067141889604,0.0095168370780312,0.4349502687480226,12.20014389452216,5.610980384540476
139285832,332.01,CP,1,0.0825379877465237,5,53.378812530903275,0.3946174540730138,0.4224620138363849,13.314374509511593,0.7770367456525737
461387302,1624.01,FP,0,0.0687153140114948,5,13.760749668506724,0.565022090518142,0.6395955630811677,3.836784761089664,5.808232659400013
260298958,2205.01,FP,0,0.0517207013362331,5,26.43230505940165,0.908335886666872,0.7378597600755901,2.4989771475540485,0.888877696015226
234523599,127.01,CP,1,0.0505179270019602,5,146.47756529436006,0.3335879314714162,0.5752362422400169,5.2740597041971515,3.795509922924451
466318137,3153.01,FP,0,0.0440242388811764,5,10.8295497952325,0.4855883555680015,0.7723668246675677,2.178777739988756,1.121364341501366
420803693,4134.01,FP,0,0.0394249889285452,5,9.686706790472648,0.3091936001159354,1.2015116554919318,0.578761720762153,0.9140426434456398
262499797,4858.01,FP,0,0.0350322081920197,5,36.55126774771434,0.0399752849561957,0.7977444806693624,1.9773900256082704,1.7511780905236156
261258875,927.01,FP,0,0.0348798788318331,5,11.532538956520886,0.2174486982347382,0.6081730816225928,4.462746127842594,2.5845346606518405
686072378,2438.01,FP,0,0.029308761838548,5,23.100706746780467,0.8615943644976134,0.8092517422156597,1.894230540352522,1.942907942931649
459978312,1487.01,FA,0,0.0291844878005756,5,7.810064165792854,0.1221009267905568,1.0,1.0,1.7402777534947005
